Athlete_ID,athleteGuid,firstName,middleName,lastName,gender,gradeLevel,Sport_ID,sportName,SchoolId,SchoolName,TeamLevel,TeamLevelText,YearsPlayingSport,Height,Weight,isMultiSport,secondSport_ID,sportsPlayed
108000492,D797DB31-AB26-4CB9-83E8-43514528FCBE,Liam,,Price,M,11,3,Football,2738,Cedar Creek High School,1,Varsity,4,68,208,0,,Football
108000493,BC32DDAB-E58F-404A-B884-BD68D40F454C,Malik,,Allen,M,12,25,Soccer,2739,Prairie View High School,1,Varsity,5,69,171,1,30.0,Soccer; Tennis
108000494,61D2782F-BBD9-45AA-B798-BC4DF8FE73C0,Mabel,R.,Bailey,F,7,9,Softball,2742,Bluebonnet Middle School,4,7th/8th Grade,4,60,134,1,30.0,Softball; Tennis
108000495,BA885054-F0EB-48E9-9A4A-8E9C7F0013D2,Paisley,R.,Bennett,F,11,3,Football,2738,Cedar Creek High School,1,Varsity,6,62,120,1,7.0,Football; Basketball
108000496,19DF97B7-CA79-487D-9BC2-D439911B345E,Sierra,L.,Sanders,F,11,25,Soccer,2738,Cedar Creek High School,2,Junior Varsity,4,65,149,1,32.0,Soccer; Swimming
108000497,E4D7D2B3-1755-4736-9721-639230271397,Xavier,,Morgan,M,11,7,Basketball,2737,North Star High School,1,Varsity,2,69,147,0,,Basketball
108000498,6A32B0A8-4962-4AF6-AFED-A78B8EADC35E,Cameron,R.,Morgan,M,10,3,Football,2737,North Star High School,3,Freshman,5,68,197,0,,Football
108000499,654AE62C-6D6F-4F1D-AE4D-A27320A1EFA2,Mabel,M.,Mitchell,F,9,3,Football,2738,Cedar Creek High School,2,Junior Varsity,2,60,116,1,21.0,Football; Cross Country
108000500,38EC3B9C-B993-43C2-ADE0-871722A18E07,Bryce,,Edwards,M,9,18,Wrestling,2738,Cedar Creek High School,1,Varsity,3,61,150,0,,Wrestling
108000501,BA64B55D-AD1F-4B6B-B472-F451B6696104,Ivy,,Phillips,F,9,3,Football,2739,Prairie View High School,1,Varsity,4,61,147,0,,Football
108000502,5B5E8028-897B-47B9-90F2-BE37806C6F71,Colt,R.,Patel,M,10,25,Soccer,2738,Cedar Creek High School,1,Varsity,6,70,162,1,21.0,Soccer; Cross Country
108000503,43DA5596-EF22-4446-A343-9B98D7AED37E,Avery,L.,Carter,F,10,9,Softball,2739,Prairie View High School,3,Freshman,5,65,166,0,,Softball
108000504,E9A85808-CE98-4008-95B3-1C395EB93465,Cameron,,Alvarez,M,10,25,Soccer,2739,Prairie View High School,3,Freshman,2,68,181,0,,Soccer
108000505,1DC948A8-2E8F-4F28-85E8-E1AFD2E7A631,Alondra,A.,Bailey,F,12,3,Football,2740,Lakeside High School,1,Varsity,3,65,148,0,,Football
108000506,0BF85A0D-ECBD-44BB-98B1-1D18A1008A8F,Trinity,,Cooper,F,7,9,Softball,2742,Bluebonnet Middle School,4,7th/8th Grade,2,66,151,0,,Softball
108000507,647C38B6-347A-43DA-8098-689C63F9C543,Grant,J.,Turner,M,7,7,Basketball,2742,Bluebonnet Middle School,4,7th/8th Grade,1,67,148,0,,Basketball
108000508,A0632DCE-29DB-4978-9132-C8845348898A,Alondra,R.,Cox,F,12,14,Track & Field,2737,North Star High School,2,Junior Varsity,6,67,138,0,,Track & Field
108000509,A8C85AB2-1C76-4377-8326-3F222C5D68C1,Rowan,,Cooper,F,10,3,Football,2738,Cedar Creek High School,2,Junior Varsity,4,61,125,1,30.0,Football; Tennis
108000510,8EAD7B1F-3D89-4D2C-B1A3-BFC7A2BF7DCC,Marcus,L.,Wilson,M,11,3,Football,2738,Cedar Creek High School,2,Junior Varsity,4,68,186,0,,Football
108000511,0D356FCC-599D-423B-80A6-9A429D577748,Zion,,Brown,M,9,3,Football,2737,North Star High School,3,Freshman,5,66,192,0,,Football
108000512,82AF679A-33C0-4A1C-BC14-440969865B55,Cole,R.,Morgan,M,10,5,Baseball,2739,Prairie View High School,3,Freshman,6,71,151,0,,Baseball
108000513,2C45A042-C55F-4425-A0C5-CD2655680861,Trey,,Collins,M,7,25,Soccer,2741,Red Oak Middle School,4,7th/8th Grade,4,67,140,0,,Soccer
108000514,39E492C9-CCBE-4F40-B52B-C818608AC88E,Harper,M.,Morris,F,10,14,Track & Field,2740,Lakeside High School,2,Junior Varsity,3,61,99,0,,Track & Field
108000515,BDF8549E-74EF-427A-9F9A-B34EA848B002,Addison,L.,Hughes,F,10,28,Cheer,2739,Prairie View High School,3,Freshman,4,63,96,0,,Cheer
108000516,3B726211-8D24-4577-A876-6E05EA0FA7C8,Avery,L.,Davis,F,12,7,Basketball,2739,Prairie View High School,2,Junior Varsity,6,69,140,0,,Basketball
108000517,BCA21EB7-4566-4A58-A523-62B11657F122,Dylan,,James,M,11,25,Soccer,2739,Prairie View High School,2,Junior Varsity,5,69,155,0,,Soccer
108000518,7DCD0D52-A541-4CA1-97C1-ACC3F58B7C32,Wren,A.,Carter,F,10,3,Football,2737,North Star High School,1,Varsity,5,63,150,0,,Football
108000519,BA9C6DB5-86EF-4416-8242-4229B059CC12,Zara,,Diaz,F,9,12,Volleyball,2738,Cedar Creek High School,2,Junior Varsity,3,67,155,0,,Volleyball
108000520,67855883-626B-4B5E-B351-6095E9CF722B,Dakota,,Cruz,M,10,7,Basketball,2737,North Star High School,3,Freshman,4,71,124,0,,Basketball
108000521,30C304A3-28A3-486B-8870-F22CA5B125E0,Jada,A.,White,F,10,12,Volleyball,2738,Cedar Creek High School,2,Junior Varsity,4,61,131,0,,Volleyball
108000522,8BB33888-53CC-4FAE-A3EF-6A1EC3B336D3,Angel,,Phillips,M,11,5,Baseball,2739,Prairie View High School,2,Junior Varsity,4,73,173,0,,Baseball
108000523,FFDAB24B-98E5-4771-9291-4FA76E39AA74,Journee,A.,McCoy,F,12,21,Cross Country,2739,Prairie View High School,1,Varsity,7,63,101,0,,Cross Country
108000524,AA61EAD5-7988-46BE-9A37-69B7F0C36651,Dylan,,Watson,M,9,12,Volleyball,2740,Lakeside High School,2,Junior Varsity,2,70,164,0,,Volleyball
108000525,83B982C3-394E-4577-B88C-2AC5265C2784,Dakota,A.,Ward,M,9,3,Football,2737,North Star High School,2,Junior Varsity,4,69,199,1,30.0,Football; Tennis
108000526,F8385F05-619F-4392-A8F8-5DE0750A304F,Harper,,Collins,F,9,3,Football,2738,Cedar Creek High School,1,Varsity,2,66,122,0,,Football
108000527,F0A34DD2-2149-4C9A-9AA7-1FFCA4B6F4C6,Caleb,,Hill,M,10,25,Soccer,2740,Lakeside High School,2,Junior Varsity,4,68,175,0,,Soccer
108000528,377C855B-2AC8-4E52-9E4A-CFEEF942F583,Dylan,R.,Wright,M,12,18,Wrestling,2737,North Star High School,1,Varsity,6,69,146,0,,Wrestling
108000529,A26B10AC-6FB2-4861-B9E4-808D9E213B18,Sofia,,Lewis,F,9,14,Track & Field,2740,Lakeside High School,1,Varsity,3,73,125,1,18.0,Track & Field; Wrestling
108000530,F3A803AC-913D-498F-9D76-1E59A0F40149,Cameron,M.,Thomas,M,11,7,Basketball,2740,Lakeside High School,1,Varsity,8,68,170,0,,Basketball
108000531,CE4C831B-6846-4FB9-9F04-3A4FD2FA3579,Zion,,Haddad,M,9,7,Basketball,2740,Lakeside High School,2,Junior Varsity,4,74,194,0,,Basketball
108000532,CC6DF9B7-A054-48A6-97C5-AB98C0B466AC,Lily,,Hughes,F,12,28,Cheer,2739,Prairie View High School,3,Freshman,5,65,106,1,14.0,Cheer; Track & Field
108000533,D8ADD796-B07B-4F93-BE25-06D0AB5AA103,Luis,,Walker,M,12,7,Basketball,2739,Prairie View High School,2,Junior Varsity,6,71,159,0,,Basketball
108000534,1F85416D-8C35-4E16-829C-BFDB06E67F1E,Elena,,Morgan,F,12,3,Football,2737,North Star High School,2,Junior Varsity,10,66,122,0,,Football
108000535,50D0357B-6A71-4EFA-8814-CC53877D94EC,Morgan,A.,Collins,F,9,21,Cross Country,2737,North Star High School,1,Varsity,5,68,120,0,,Cross Country
108000536,989C93E8-84A4-4F50-9238-5BB9537FA1FA,Wren,J.,Morgan,F,11,25,Soccer,2737,North Star High School,1,Varsity,6,60,96,0,,Soccer
108000537,507F7428-22FA-4E7B-BAB3-A7073AFE57BC,Roman,M.,Cooper,M,11,7,Basketball,2740,Lakeside High School,1,Varsity,7,72,179,0,,Basketball
108000538,62FA8095-4CDA-4494-A18A-08714009448F,Sofia,J.,Phillips,F,12,28,Cheer,2738,Cedar Creek High School,2,Junior Varsity,9,64,121,0,,Cheer
108000539,1BD7F90D-009F-49AA-8777-73F0424E298F,Layla,J.,Reyes,F,8,14,Track & Field,2742,Bluebonnet Middle School,4,7th/8th Grade,7,67,125,0,,Track & Field
108000540,DE28A686-43DA-4B8E-BE75-B336CEDD4866,Emmett,R.,Bailey,M,9,3,Football,2737,North Star High School,1,Varsity,5,67,208,0,,Football
108000541,DDF0151A-2AF6-400A-B634-5553C523914E,Grace,A.,Cox,F,7,25,Soccer,2742,Bluebonnet Middle School,4,7th/8th Grade,2,63,115,0,,Soccer
108000542,35519AEC-70C6-45D3-A08E-927FFFBCF4E4,Selena,A.,Walker,F,9,14,Track & Field,2739,Prairie View High School,2,Junior Varsity,2,62,103,1,25.0,Track & Field; Soccer
108000543,621FBB19-E396-414C-A039-3BA1FFF4DEFC,Aisha,,Nelson,F,11,18,Wrestling,2740,Lakeside High School,1,Varsity,5,67,124,0,,Wrestling
108000544,6B1760B4-E58A-45B9-BB08-CA69386D1BD6,Avery,R.,Reyes,F,8,9,Softball,2741,Red Oak Middle School,4,7th/8th Grade,5,59,151,0,,Softball
108000545,FF2BB8A2-86D4-4C2F-B892-53672EE01F0C,Journee,,Richardson,F,10,9,Softball,2739,Prairie View High School,2,Junior Varsity,3,62,155,0,,Softball
108000546,E7FE59D8-EF33-4A37-951C-A420F93B4C4B,Diego,M.,Wilson,M,9,3,Football,2737,North Star High School,2,Junior Varsity,6,66,195,1,12.0,Football; Volleyball
108000547,326BBE34-8FB1-40A4-9167-EBA48944A632,Ethan,M.,Cooper,M,11,21,Cross Country,2737,North Star High School,1,Varsity,2,66,163,1,32.0,Cross Country; Swimming
108000548,DF4FBE33-69D0-4EE5-AFE4-5E05FAA381A2,Ivy,,Ortiz,F,7,3,Football,2741,Red Oak Middle School,4,7th/8th Grade,1,61,115,0,,Football
108000549,488B961C-D444-499F-86B9-A14E6F0394AD,Dakota,J.,Cooper,M,11,5,Baseball,2739,Prairie View High School,1,Varsity,5,70,184,0,,Baseball
108000550,A7D042A9-30D8-4B63-BEC6-E169DCAE09A0,Camila,,Rogers,F,12,9,Softball,2740,Lakeside High School,1,Varsity,7,64,137,1,3.0,Softball; Football
108000551,AEF66A91-B893-46EC-9CC0-092A57F3363B,Hayden,A.,Cox,M,7,3,Football,2741,Red Oak Middle School,4,7th/8th Grade,2,61,185,1,18.0,Football; Wrestling
108000552,18DDEDD3-41A8-46B4-B53E-38E0EA5E0A5F,Harper,J.,Morris,F,11,12,Volleyball,2740,Lakeside High School,1,Varsity,10,67,126,1,21.0,Volleyball; Cross Country
108000553,DE9E1514-E81F-49CE-8DA3-BC268266A9F7,Peyton,L.,Flores,F,10,3,Football,2739,Prairie View High School,1,Varsity,5,67,148,1,7.0,Football; Basketball
108000554,605ECBAE-B3F8-4603-9F0D-15711CBFAE87,Alex,L.,Thomas,M,9,5,Baseball,2738,Cedar Creek High School,3,Freshman,2,71,178,0,,Baseball
108000555,D722C1FA-BAA4-43A7-923F-EDB2B55213B9,Judah,L.,Chen,M,12,3,Football,2737,North Star High School,1,Varsity,6,74,196,0,,Football
108000556,AE17EE5E-CC4E-4854-9CA4-BC3004EBDEF2,Chen,,Carter,M,12,25,Soccer,2739,Prairie View High School,2,Junior Varsity,5,71,159,0,,Soccer
108000557,C2E88F57-E2F2-4D5D-95C5-AF28DA9EC02C,Layla,,Reed,F,11,12,Volleyball,2737,North Star High School,1,Varsity,6,67,179,0,,Volleyball
108000558,E8BD0575-4E77-4FC7-8865-2D1FB3016A75,Jaxon,,Wilson,M,12,3,Football,2737,North Star High School,3,Freshman,6,72,193,0,,Football
108000559,0950DEB9-1784-4874-BFCB-9F76A3872F67,Alex,M.,Hill,M,12,7,Basketball,2737,North Star High School,2,Junior Varsity,4,75,133,0,,Basketball
108000560,9BF5CBDB-459B-4728-A910-1B2734328CBB,Malik,A.,Moore,M,12,14,Track & Field,2739,Prairie View High School,1,Varsity,8,71,149,1,12.0,Track & Field; Volleyball
108000561,3C86AF63-E3BA-495F-A178-B49C91BC3C3D,Aiden,J.,Gomez,M,9,12,Volleyball,2739,Prairie View High School,1,Varsity,2,72,137,0,,Volleyball
108000562,64961DBE-D9C3-49B5-AA42-87CBB3CE24DF,Diego,,Adams,M,7,14,Track & Field,2741,Red Oak Middle School,4,7th/8th Grade,1,64,116,1,21.0,Track & Field; Cross Country
108000563,2CDEA863-62F0-4A0A-A223-91180ACAB724,Addison,R.,Davis,F,9,7,Basketball,2738,Cedar Creek High School,1,Varsity,3,65,145,0,,Basketball
108000564,0AEB17EF-9591-422B-8777-AE53180CE067,Diego,R.,Hughes,M,10,25,Soccer,2737,North Star High School,1,Varsity,6,68,137,0,,Soccer
108000565,9339ED1B-A6A1-4F8D-AD47-4ED5081F98F4,Amara,,Sanders,F,12,14,Track & Field,2738,Cedar Creek High School,2,Junior Varsity,5,62,122,0,,Track & Field
108000566,6280C89A-ACA6-4370-AFC6-F6637C934C13,Ivy,J.,Chen,F,10,14,Track & Field,2739,Prairie View High School,2,Junior Varsity,5,64,98,0,,Track & Field
108000567,1392AB67-5FD5-4377-A721-F37BB60591D9,Aiden,A.,Martinez,M,7,25,Soccer,2741,Red Oak Middle School,4,7th/8th Grade,1,69,114,1,5.0,Soccer; Baseball
108000568,A42A56F9-2EB9-4CB4-9820-A0C5077BAC3F,Roman,L.,Adams,M,10,30,Tennis,2738,Cedar Creek High School,2,Junior Varsity,5,66,158,0,,Tennis
108000569,F8C9D180-7ABD-4763-A1CA-2025018DEBFE,Grant,A.,King,M,11,3,Football,2740,Lakeside High School,2,Junior Varsity,9,71,208,0,,Football
108000570,5065D240-E962-4FC8-9BD6-0CE3F3E8EACC,Tatum,,Watson,F,11,3,Football,2738,Cedar Creek High School,1,Varsity,5,65,163,0,,Football
108000571,FB634169-4C79-4061-82A0-20833A2455F5,Harper,,Watson,F,11,3,Football,2739,Prairie View High School,1,Varsity,4,63,149,0,,Football
108000572,9A867D73-E772-40D8-8E9F-C29F1C3F7265,Dominic,,Morris,M,11,7,Basketball,2737,North Star High School,2,Junior Varsity,6,71,196,1,21.0,Basketball; Cross Country
108000573,79BF6F49-0FF9-4F6A-A64A-27F481DA55EF,Hunter,,Vargas,M,12,12,Volleyball,2740,Lakeside High School,3,Freshman,7,75,150,0,,Volleyball
108000574,F1186189-BC8F-4C39-9271-0F65EEFB06F8,Luis,L.,Nelson,M,12,30,Tennis,2737,North Star High School,1,Varsity,6,71,131,0,,Tennis
108000575,407735E3-3148-4317-A7CF-1028C182C152,Alex,L.,Davis,M,7,5,Baseball,2742,Bluebonnet Middle School,4,7th/8th Grade,1,64,181,0,,Baseball
108000576,6B9C7958-1C42-44FE-B2A5-9DEC03A99B28,Brady,J.,Haddad,M,12,30,Tennis,2737,North Star High School,2,Junior Varsity,6,68,170,0,,Tennis
108000577,4A348955-5370-4ACB-94AA-60B4C627FFB4,Mabel,,Mendoza,F,10,7,Basketball,2737,North Star High School,1,Varsity,4,70,141,0,,Basketball
108000578,549F36B9-7841-4A3D-8A6D-918B56F641AD,Dylan,,Brown,M,9,12,Volleyball,2737,North Star High School,1,Varsity,2,69,183,0,,Volleyball
108000579,5248FC79-0D83-436F-A2F1-BA325DB6C07B,Brady,L.,McCoy,M,9,5,Baseball,2738,Cedar Creek High School,1,Varsity,1,70,205,1,7.0,Baseball; Basketball
108000580,3783F59D-81E3-4B9F-B037-A6401AB53641,Elena,R.,Kelly,F,10,7,Basketball,2737,North Star High School,3,Freshman,5,69,164,1,9.0,Basketball; Softball
108000581,C2A71A2E-C603-41BF-A883-4F13A1D7560E,Mabel,,Harris,F,11,18,Wrestling,2739,Prairie View High School,1,Varsity,4,66,131,1,30.0,Wrestling; Tennis
108000582,153BA07E-8263-4C1A-A043-CAD7F8C01B57,Cameron,R.,Patel,M,10,25,Soccer,2739,Prairie View High School,3,Freshman,5,73,162,0,,Soccer
108000583,8E184B85-474E-4E62-8FA6-E51487B215FB,Aiden,J.,Brown,M,11,7,Basketball,2740,Lakeside High School,1,Varsity,5,70,186,0,,Basketball
108000584,7907B186-5E49-420A-A42B-DE71B2879860,Liam,,Evans,M,9,3,Football,2740,Lakeside High School,1,Varsity,6,70,183,1,5.0,Football; Baseball
108000585,A544C96D-C03D-4823-9BB9-45F43269D05F,Caleb,A.,Chavez,M,7,7,Basketball,2742,Bluebonnet Middle School,4,7th/8th Grade,1,72,170,0,,Basketball
108000586,EE9426DE-362B-4DF5-9DB6-364A031B722D,Layla,M.,Patel,F,10,9,Softball,2738,Cedar Creek High School,1,Varsity,4,65,163,0,,Softball
108000587,4AB5E374-8F6E-4826-8379-3BEE09F81C5B,Sierra,J.,Carter,F,12,30,Tennis,2740,Lakeside High School,1,Varsity,9,65,147,0,,Tennis
108000588,AF47522D-1B71-4DA1-942E-9AFF8348108D,Brady,,Okafor,M,10,3,Football,2738,Cedar Creek High School,2,Junior Varsity,5,72,181,0,,Football
108000589,40E8298F-22D0-4CF5-9ECE-FE8E8C684197,Dylan,M.,Jackson,M,10,3,Football,2737,North Star High School,2,Junior Varsity,5,71,187,0,,Football
108000590,1538E7DE-07D4-438B-9A0A-D90B90CFE02F,Trevon,A.,Murphy,M,10,25,Soccer,2739,Prairie View High School,3,Freshman,4,74,146,0,,Soccer
108000591,9DF4CAFB-99BB-4BAF-B4DC-2EFC0AD97573,Jaxon,A.,Parker,M,8,3,Football,2741,Red Oak Middle School,4,7th/8th Grade,1,75,196,1,30.0,Football; Tennis
108000592,C8132C0F-840A-44EB-A044-97D93052D8B6,Noah,R.,Ramos,M,10,5,Baseball,2737,North Star High School,1,Varsity,3,68,187,0,,Baseball
108000593,4827E89A-4641-4BD1-AC25-44A02A89BF81,Trevon,M.,Wilson,M,12,5,Baseball,2738,Cedar Creek High School,1,Varsity,5,68,185,0,,Baseball
108000594,0AA55B6C-39B6-4B83-94C0-EFB0410FD52E,Kai,,Ortiz,M,11,21,Cross Country,2739,Prairie View High School,3,Freshman,5,67,154,0,,Cross Country
108000595,3B09A3F3-28BE-4D06-BE65-65B4CD3FC7E4,Alondra,,Chavez,F,11,21,Cross Country,2739,Prairie View High School,1,Varsity,7,64,100,0,,Cross Country
108000596,BD8F2334-B075-48BA-88DC-C6325A71A355,Aiden,L.,Hernandez,M,9,5,Baseball,2740,Lakeside High School,1,Varsity,2,69,152,0,,Baseball
108000597,83E71E52-150B-4B04-89F5-ED3AA14FC8F4,Dakota,L.,Haddad,M,11,3,Football,2737,North Star High School,1,Varsity,7,73,226,0,,Football
108000598,2FD262ED-016A-4462-842E-6C2A356623D7,Grace,M.,Cooper,F,7,3,Football,2741,Red Oak Middle School,4,7th/8th Grade,2,61,137,0,,Football
108000599,8050EC54-CA8D-40C2-991D-FABB1F76F063,Alondra,A.,Young,F,9,28,Cheer,2738,Cedar Creek High School,1,Varsity,6,59,94,0,,Cheer
108000600,EAAE754F-4818-425D-AC5D-97440AE78805,Rhett,R.,Cruz,M,10,7,Basketball,2740,Lakeside High School,2,Junior Varsity,4,68,170,1,3.0,Basketball; Football
108000601,DD87F62B-84C5-4F96-8E24-B6187D2A4F7A,Jaxon,,Edwards,M,12,5,Baseball,2738,Cedar Creek High School,2,Junior Varsity,8,71,186,0,,Baseball
108000602,CA11CBF8-7F5F-4B79-9851-024F737E114D,Kya,A.,Mitchell,F,11,3,Football,2737,North Star High School,2,Junior Varsity,7,60,149,0,,Football
108000603,7F5B4AB1-8005-483A-9C2D-3126E7CFA226,Silas,,Lopez,M,10,7,Basketball,2740,Lakeside High School,1,Varsity,6,73,162,0,,Basketball
108000604,7A1D3D26-91E1-45FB-8843-CD5DB72DD6CF,Tatum,A.,Collins,F,11,9,Softball,2738,Cedar Creek High School,1,Varsity,1,66,147,0,,Softball
108000605,6262D339-DE7A-4CA4-8F84-083E7D900293,Ivy,,Nguyen,F,11,18,Wrestling,2737,North Star High School,1,Varsity,6,62,112,0,,Wrestling
108000606,7437B4EB-3DE5-41DB-B374-5EAA34466B5C,Malik,R.,Patel,M,10,25,Soccer,2739,Prairie View High School,1,Varsity,3,67,154,0,,Soccer
108000607,542A7A56-28CD-4A8D-A107-F0783B51F8D9,Emerson,,Adams,F,8,7,Basketball,2742,Bluebonnet Middle School,4,7th/8th Grade,2,66,134,0,,Basketball
108000608,F5143199-0A79-41A5-BCFA-B39F241F0D4A,Knox,L.,Collins,M,11,14,Track & Field,2738,Cedar Creek High School,1,Varsity,6,65,176,0,,Track & Field
108000609,6D490145-18E2-4B6D-8C6A-92F3AFDE04C0,Luis,,Price,M,11,3,Football,2738,Cedar Creek High School,2,Junior Varsity,5,72,169,0,,Football
108000610,77A16B2B-B477-400D-A1A6-AF34B367520B,Rowan,R.,Reyes,F,11,7,Basketball,2738,Cedar Creek High School,2,Junior Varsity,7,69,130,1,32.0,Basketball; Swimming
108000611,0B1BF8C2-A1CB-4508-B173-09A47663148A,Trevon,R.,Lopez,M,10,5,Baseball,2737,North Star High School,3,Freshman,4,69,184,0,,Baseball
108000612,7A35AE31-C38F-4E51-BD8E-B19EB1D9F2E4,Grant,,Watson,M,11,7,Basketball,2740,Lakeside High School,2,Junior Varsity,4,71,207,0,,Basketball
108000613,ABB80D7F-B9F4-4B63-BD55-DE8258EB33EE,Harper,A.,Evans,F,10,18,Wrestling,2737,North Star High School,2,Junior Varsity,2,68,134,0,,Wrestling
108000614,6EE079D8-25CF-49E2-943E-8E9F36606992,Sierra,M.,Baker,F,12,7,Basketball,2737,North Star High School,3,Freshman,6,70,169,0,,Basketball
108000615,C359EDA0-90D9-4F91-AFA5-29CBD513D0EA,Diego,,King,M,10,7,Basketball,2738,Cedar Creek High School,3,Freshman,3,74,164,1,21.0,Basketball; Cross Country
108000616,DFA60BAA-2FEB-41D2-8A8D-D7F90D222DFA,Nora,A.,James,F,12,9,Softball,2739,Prairie View High School,2,Junior Varsity,6,65,148,1,18.0,Softball; Wrestling
108000617,1B0C7397-7B9D-4CA2-93A1-EA6BFABC5FD8,Reese,M.,Rivera,F,11,3,Football,2737,North Star High School,1,Varsity,4,62,135,0,,Football
108000618,34172DE4-9436-4CB1-B203-292BD03BFDFB,Judah,R.,Hill,M,7,12,Volleyball,2742,Bluebonnet Middle School,4,7th/8th Grade,1,67,179,0,,Volleyball
108000619,C6779036-0A71-4E37-BFB2-2A97E87CB695,Kya,M.,Howard,F,12,3,Football,2740,Lakeside High School,1,Varsity,5,64,111,0,,Football
108000620,6DA205E4-6115-41DB-A668-78525677DCE2,Liam,,Harris,M,11,3,Football,2740,Lakeside High School,2,Junior Varsity,7,67,193,0,,Football
108000621,F5EC9341-A12D-465D-82B3-5B0E0265A0D1,Cameron,R.,Allen,M,12,25,Soccer,2738,Cedar Creek High School,2,Junior Varsity,4,69,204,0,,Soccer
108000622,CB910584-117D-44D9-A0DB-5D1E051563F8,Judah,R.,Anderson,M,12,7,Basketball,2738,Cedar Creek High School,3,Freshman,7,72,147,1,21.0,Basketball; Cross Country
108000623,A507D483-FCFA-4C0C-9A5F-AC0D64C526F5,Emmett,L.,Cruz,M,10,3,Football,2737,North Star High School,1,Varsity,5,69,243,0,,Football
108000624,5DD16F1C-68F6-4793-A9D0-88269EDE70F7,Quinn,M.,Gomez,F,8,9,Softball,2741,Red Oak Middle School,4,7th/8th Grade,4,60,123,1,21.0,Softball; Cross Country
108000625,003EEC32-914F-4042-ADA2-5B852A2A9BDB,Ethan,,Collins,M,11,5,Baseball,2738,Cedar Creek High School,2,Junior Varsity,6,69,168,1,14.0,Baseball; Track & Field
108000626,461D1C03-FFC3-4540-B512-B763D3A551BA,Zion,J.,Jackson,M,9,5,Baseball,2740,Lakeside High School,1,Varsity,2,70,133,0,,Baseball
108000627,7B0DFA92-5729-42A1-95BB-BE048604D96E,Liam,,Adams,M,10,3,Football,2737,North Star High School,2,Junior Varsity,1,70,178,0,,Football
108000628,0D7DCE02-2470-4455-A700-FBCF53E96A15,Weston,,Collins,M,8,5,Baseball,2741,Red Oak Middle School,4,7th/8th Grade,4,74,189,0,,Baseball
108000629,40106ECA-E136-41DF-9288-A1FD67879C20,Isaiah,L.,Bailey,M,9,25,Soccer,2739,Prairie View High School,1,Varsity,5,69,128,0,,Soccer
108000630,19A41201-DEE8-4ADD-9D56-B18BAD3C3C66,Journee,,Alvarez,F,8,3,Football,2741,Red Oak Middle School,4,7th/8th Grade,4,66,125,0,,Football
108000631,8DEB5665-235C-4A5D-B1FA-B2DDCCE0C4A8,Dakota,,Phillips,M,12,3,Football,2738,Cedar Creek High School,3,Freshman,8,75,224,1,32.0,Football; Swimming
108000632,5BB91454-A17C-424F-AA15-DB4D72A44DB9,Miguel,R.,Watson,M,9,25,Soccer,2739,Prairie View High School,1,Varsity,5,68,117,0,,Soccer
108000633,92B26A9E-0527-4158-BB67-69A6DCECE923,Addison,A.,Gray,F,9,3,Football,2737,North Star High School,1,Varsity,6,63,170,0,,Football
108000634,84FEAEE3-6E72-4B89-ADBC-26B37AC8B88B,Quinn,,Evans,F,12,12,Volleyball,2738,Cedar Creek High School,2,Junior Varsity,8,69,115,0,,Volleyball
108000635,05D1BA24-DE8F-4BB1-86BA-734594827302,Knox,,Cooper,M,10,25,Soccer,2739,Prairie View High School,1,Varsity,5,67,167,0,,Soccer
108000636,48713F5C-DF1F-45FA-95F4-C5BB9975F197,Ximena,L.,White,F,8,7,Basketball,2742,Bluebonnet Middle School,4,7th/8th Grade,2,65,143,1,28.0,Basketball; Cheer
108000637,BAC8913A-6F24-4768-ADEA-8843B54552ED,Journee,,White,F,9,7,Basketball,2738,Cedar Creek High School,2,Junior Varsity,5,67,151,0,,Basketball
108000638,83B98AC7-3A40-4DC1-B05C-DB3E45C658E4,Reagan,,Jackson,F,11,3,Football,2739,Prairie View High School,3,Freshman,6,61,151,1,30.0,Football; Tennis
108000639,577B03CB-CD54-4114-86E1-01C1477DA503,Trey,,Gomez,M,9,18,Wrestling,2739,Prairie View High School,2,Junior Varsity,4,65,141,0,,Wrestling
108000640,819C4E74-EDE1-45E9-BEE4-34DF7C1F14D0,Sage,,Turner,F,9,14,Track & Field,2739,Prairie View High School,2,Junior Varsity,2,63,115,0,,Track & Field
108000641,53D59D6B-F60D-42EC-B426-F39FAE188246,Sofia,L.,Richardson,F,11,25,Soccer,2739,Prairie View High School,3,Freshman,4,65,141,1,14.0,Soccer; Track & Field
108000642,454D8095-7D49-44E4-8B27-9B67D89613CE,Grace,,Nelson,F,9,21,Cross Country,2739,Prairie View High School,1,Varsity,2,60,98,0,,Cross Country
108000643,0DF906E7-80F2-4A19-AECB-A72D527C4FEC,Liam,M.,White,M,10,3,Football,2739,Prairie View High School,1,Varsity,4,68,125,0,,Football
108000644,70DFD40B-A664-4A4D-B33C-70A3375918AB,Mabel,M.,Alvarez,F,11,9,Softball,2738,Cedar Creek High School,2,Junior Varsity,7,68,143,1,30.0,Softball; Tennis
108000645,D8887406-158C-4EC7-928A-DDD0B2DBDB35,Dominic,,Cox,M,10,7,Basketball,2739,Prairie View High School,3,Freshman,5,72,156,0,,Basketball
108000646,4339DC4D-8A89-4D4D-AF18-BBC3A877D7E2,Sierra,,Ruiz,F,12,7,Basketball,2740,Lakeside High School,1,Varsity,8,66,153,0,,Basketball
